the_geom,cartodb_id,tract_10,sba_name,sba_id,ccd_name,ccd_id,cd_name,cd_id,boro_name,boro_id,city_name,city_id,tax_delinquency,ser_violation,assessed_value,owner_name,res_units,year_built,buildings,standard_address,bbl,comm_area
,1010976,36005013100,Mott Haven/Hunts Point,3710,City Council District 17,17,BX 03 - Morrisania/Crotona,203,Bronx,2,New York City,1,,,4313250,NYC HOUSING AUTHORITY,175,1972,1,1134 Union Avenue,2026800019,
,1010977,36061017900,Upper West Side,3806,City Council District 6,6,MN 07 - Upper West Side,107,Manhattan,1,New York City,1,,,16867350,NYC HOUSING AUTHORITY,221,1969,1,680 Amsterdam Avenue,1012410025,
,1010978,36061019100,Upper West Side,3806,City Council District 7,7,MN 07 - Upper West Side,107,Manhattan,1,New York City,1,,,8050950,NYC HOUSING AUTHORITY,135,1964,1,868 Amsterdam Avenue,1018740029,
,1010979,36061018900,Upper West Side,3806,City Council District 7,7,MN 07 - Upper West Side,107,Manhattan,1,New York City,1,,,46313550,NYC HOUSING AUTHORITY,1162,1958,12,865 Amsterdam Avenue,1018550001,
,1010980,36061018900,Upper West Side,3806,City Council District 7,7,MN 07 - Upper West Side,107,Manhattan,1,New York City,1,,,27214736,NYC HOUSING AUTHORITY,896,1958,8,825 Columbus Avenue,1018360001,
,1010981,36061023200,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,,,7945200,NYC HOUSING AUTHORITY,244,1963,3,2674 Fredrick Douglass Bl,1020280001,
,1010982,36061023200,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,,,7993800,NYC HOUSING AUTHORITY,246,1965,1,2692 8 Avenue,1020290001,
,1010983,36061023200,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,,,8010900,NYC HOUSING AUTHORITY,240,1963,4,200 West 143 Street,1020280016,
,1010984,36061029900,Washington Heights/Inwood,3801,City Council District 10,10,MN 12 - Washington Heights/Inwood,112,Manhattan,1,New York City,1,1,,39444300,NYC HOUSING AUTHORITY,1167,1951,8,175 Nagle Avenue,1022160001,
,1010985,36005014100,Morrisania/Belmont,3705,City Council District 17,17,BX 03 - Morrisania/Crotona,203,Bronx,2,New York City,1,,,1126800,NYC HOUSING AUTHORITY,66,1971,1,905 Eagle Avenue,2026200036,
,1010986,36005006700,Mott Haven/Hunts Point,3710,City Council District 17,17,BX 01 - Mott Haven/Melrose,201,Bronx,2,New York City,1,,,1871550,NYC HOUSING AUTHORITY,130,1973,1,370 East 152 Street,2023980014,
,1010987,36005006700,Mott Haven/Hunts Point,3710,City Council District 17,17,BX 01 - Mott Haven/Melrose,201,Bronx,2,New York City,1,,,1908450,NYC HOUSING AUTHORITY,91,1973,1,366 East 153 Street,2023990010,
,1010988,36005012102,Mott Haven/Hunts Point,3710,City Council District 17,17,BX 02 - Hunts Point/Longwood,202,Bronx,2,New York City,1,,,538650,NYC HOUSING AUTHORITY,24,1987,1,1070 Bryant Avenue,2027570001,
,1010989,36005011900,Mott Haven/Hunts Point,3710,City Council District 17,17,BX 02 - Hunts Point/Longwood,202,Bronx,2,New York City,1,,,1302750,NYC HOUSING AUTHORITY,54,1987,2,1024 Bryant Avenue,2027560010,
,1010990,36005011900,Mott Haven/Hunts Point,3710,City Council District 17,17,BX 02 - Hunts Point/Longwood,202,Bronx,2,New York City,1,,,416250,NYC HOUSING AUTHORITY,20,1986,1,1084 East 165 Street,2027490025,
,1010991,36005011900,Mott Haven/Hunts Point,3710,City Council District 17,17,BX 02 - Hunts Point/Longwood,202,Bronx,2,New York City,1,,,714150,NYC HOUSING AUTHORITY,29,1986,1,1100 East 165 Street,2027480025,
,1010992,36005015700,Morrisania/Belmont,3705,City Council District 17,17,BX 03 - Morrisania/Crotona,203,Bronx,2,New York City,1,,,716850,NYC HOUSING AUTHORITY,30,1986,1,1463 Vyse Avenue,2029880019,
,1010993,36005015700,Morrisania/Belmont,3705,City Council District 17,17,BX 03 - Morrisania/Crotona,203,Bronx,2,New York City,1,,,853200,NYC HOUSING AUTHORITY,54,1986,2,1479 Vyse Avenue,2029880018,
,1010994,36005015700,Morrisania/Belmont,3705,City Council District 17,17,BX 03 - Morrisania/Crotona,203,Bronx,2,New York City,1,,,633600,NYC HOUSING AUTHORITY,18,1986,1,1520 Hoe Avenue,2029890001,
,1010995,36005015700,Morrisania/Belmont,3705,City Council District 17,17,BX 03 - Morrisania/Crotona,203,Bronx,2,New York City,1,,,1118700,NYC HOUSING AUTHORITY,66,1986,3,1544 Hoe Avenue,2029890011,
,1010996,36005037504,Morrisania/Belmont,3705,City Council District 15,15,BX 06 - Belmont/East Tremont,206,Bronx,2,New York City,1,,,5235750,NYC HOUSING AUTHORITY,239,1973,1,559 East 180 Street,2030620021,
,1010997,36047111600,East New York/Starrett City,4008,City Council District 42,42,BK 05 - East New York/Starrett City,305,Brooklyn,3,New York City,1,,,1068300,NYC HOUSING AUTHORITY,20,1930,10,760 Logan Street,3044800004,
,1010998,36047111800,East New York/Starrett City,4008,City Council District 42,42,BK 05 - East New York/Starrett City,305,Brooklyn,3,New York City,1,,,599400,NYC HOUSING AUTHORITY,16,1963,8,468 Fountain Avenue,3044580035,
,1010999,36047119400,East New York/Starrett City,4008,City Council District 42,42,BK 05 - East New York/Starrett City,305,Brooklyn,3,New York City,1,,,470250,NYC HOUSING AUTHORITY,14,1950,7,348 Fountain Avenue,3042630040,
,1011000,36047111600,East New York/Starrett City,4008,City Council District 42,42,BK 05 - East New York/Starrett City,305,Brooklyn,3,New York City,1,,,392040,NYC HOUSING AUTHORITY,8,1930,4,504 Fountain Avenue,3044810016,
,1011001,36061016200,East Harlem,3804,City Council District 8,8,MN 11 - East Harlem,111,Manhattan,1,New York City,1,,,29612700,NYC HOUSING AUTHORITY,1170,1940,11,1980 1 Avenue,1016960001,
,1011002,36005034800,Pelham Parkway,3704,City Council District 12,12,BX 11 - Morris Park/Bronxdale,211,Bronx,2,New York City,1,,,17263350,NYC HOUSING AUTHORITY,877,1949,14,1130 Burke Avenue,2045810001,
,1011003,36005045800,Williamsbridge/Baychester,3702,City Council District 12,12,BX 12 - Williamsbridge/Baychester,212,Bronx,2,New York City,1,,,55563750,NYC HOUSING AUTHORITY,2039,1951,44,1155 East 225 Street,2049050001,
,1011004,36061009700,Chelsea/Clinton/Midtown,3807,City Council District 3,3,MN 04 - Clinton/Chelsea,104,Manhattan,1,New York City,1,,,17133750,NYC HOUSING AUTHORITY,162,1946,3,278 10 Avenue,1007240001,
,1011005,36061009300,Chelsea/Clinton/Midtown,3807,City Council District 3,3,MN 04 - Clinton/Chelsea,104,Manhattan,1,New York City,1,,,38434950,NYC HOUSING AUTHORITY,240,1940,2,264 10 Avenue,1007230001,
,1011006,36061009700,Chelsea/Clinton/Midtown,3807,City Council District 3,3,MN 04 - Clinton/Chelsea,104,Manhattan,1,New York City,1,,,21892050,NYC HOUSING AUTHORITY,81,1968,1,427 West 26 Street,1007240015,
,1011007,36047002300,Brooklyn Heights/Fort Greene,4004,City Council District 35,35,BK 02 - Fort Greene/Brooklyn Heights,302,Brooklyn,3,New York City,1,,,12825900,NYC HOUSING AUTHORITY,417,1950,3,237 Nassau Street,3000900001,
,1011008,36047002300,Brooklyn Heights/Fort Greene,4004,City Council District 35,35,BK 02 - Fort Greene/Brooklyn Heights,302,Brooklyn,3,New York City,1,,,12262950,NYC HOUSING AUTHORITY,417,1950,3,111 York Street,3000680001,
,1011009,36047002300,Brooklyn Heights/Fort Greene,4004,City Council District 35,35,BK 02 - Fort Greene/Brooklyn Heights,302,Brooklyn,3,New York City,1,,,15150150,NYC HOUSING AUTHORITY,556,1950,4,202 Sands Street,3000710001,
,1011010,36047115200,East New York/Starrett City,4008,City Council District 37,37,BK 05 - East New York/Starrett City,305,Brooklyn,3,New York City,1,,,1937700,NYC HOUSING AUTHORITY,64,1970,3,255 Bradford Street,3037250001,
,1011011,36047115200,East New York/Starrett City,4008,City Council District 37,37,BK 05 - East New York/Starrett City,305,Brooklyn,3,New York City,1,,,1583550,NYC HOUSING AUTHORITY,16,1970,3,2211 Pitkin Avenue,3039930001,
,1011012,36047115200,East New York/Starrett City,4008,City Council District 37,37,BK 05 - East New York/Starrett City,305,Brooklyn,3,New York City,1,,,896850,NYC HOUSING AUTHORITY,30,1970,2,2173 Pitkin Avenue,3037240029,
,1011013,36061003002,Lower East Side/Chinatown,3809,City Council District 2,2,MN 03 - Lower East Side/Chinatown,103,Manhattan,1,New York City,1,,,12458700,NYC HOUSING AUTHORITY,246,1920,10,112 East 3 Street,1004300010,
,1011014,36005013300,Morrisania/Belmont,3705,City Council District 16,16,BX 03 - Morrisania/Crotona,203,Bronx,2,New York City,1,,,14899050,NYC HOUSING AUTHORITY,804,1957,9,695 East 163 Street,2026390001,
,1011015,36005013500,Morrisania/Belmont,3705,City Council District 16,16,BX 03 - Morrisania/Crotona,203,Bronx,2,New York City,1,,,10955700,NYC HOUSING AUTHORITY,546,1957,6,1020 Trinity Avenue,2026400001,
,1011016,36005027700,Riverdale/Kingsbridge,3701,City Council District 14,14,BX 08 - Riverdale/Fieldston,208,Bronx,2,New York City,1,,,7807500,NYC HOUSING AUTHORITY,344,1975,1,3320 Bailey Avenue,2032610102,
,1011017,36061024700,Washington Heights/Inwood,3801,City Council District 7,7,MN 12 - Washington Heights/Inwood,112,Manhattan,1,New York City,1,,,10670400,NYC HOUSING AUTHORITY,222,1949,2,99 Ft Washington Avenue,1021360235,
,1011018,36061008300,Chelsea/Clinton/Midtown,3807,City Council District 3,3,MN 04 - Clinton/Chelsea,104,Manhattan,1,New York City,1,,,31595850,NYC HOUSING AUTHORITY,36,1963,4,430 West 17 Street,1007140031,
,1011019,36061008900,Chelsea/Clinton/Midtown,3807,City Council District 3,3,MN 04 - Clinton/Chelsea,104,Manhattan,1,New York City,1,,,30370500,NYC HOUSING AUTHORITY,36,1963,3,401 West 18 Street,1007160017,
,1011020,36061008900,Chelsea/Clinton/Midtown,3807,City Council District 3,3,MN 04 - Clinton/Chelsea,104,Manhattan,1,New York City,1,,,4101300,NYC HOUSING AUTHORITY,36,1965,1,401 West 19 Street,1007170019,
,1011021,36061008300,Chelsea/Clinton/Midtown,3807,City Council District 3,3,MN 04 - Clinton/Chelsea,104,Manhattan,1,New York City,1,,,35557650,NYC HOUSING AUTHORITY,272,1965,4,117 Ninth Avenue,1007150010,
,1011022,36047090200,Brownsville/Ocean Hill,4007,City Council District 41,41,BK 16 - Brownsville,316,Brooklyn,3,New York City,1,,,2424600,NYC HOUSING AUTHORITY,86,1954,1,1 Amboy Street,3034960013,
,1011023,36047090200,Brownsville/Ocean Hill,4007,City Council District 41,41,BK 16 - Brownsville,316,Brooklyn,3,New York City,1,,,10670850,NYC HOUSING AUTHORITY,232,1974,3,1380 East New York Avenue,3034940010,
,1011024,36005020601,Soundview/Parkchester,3709,City Council District 18,18,BX 10 - Throgs Neck/Co-op City,210,Bronx,2,New York City,1,,,2594250,NYC HOUSING AUTHORITY,132,1967,1,2125 Glebe Avenue,2039630043,
,1011025,36047090600,Brownsville/Ocean Hill,4007,City Council District 37,37,BK 16 - Brownsville,316,Brooklyn,3,New York City,1,,,2400300,NYC HOUSING AUTHORITY,54,1954,1,1765 Pitkin Avenue,3035070001,
,1011026,36047090800,Brownsville/Ocean Hill,4007,City Council District 37,37,BK 16 - Brownsville,316,Brooklyn,3,New York City,1,,,13535100,NYC HOUSING AUTHORITY,414,1967,4,112 Christopher Avenue,3037090001,
,1011027,36047094402,Flatlands/Canarsie,4009,City Council District 45,45,BK 18 - Flatlands/Canarsie,318,Brooklyn,3,New York City,1,1,,21012300,NYC HOUSING AUTHORITY,1188,1948,20,5602 Farragut Road,3079780001,
,1011028,36061002201,Lower East Side/Chinatown,3809,City Council District 2,2,MN 03 - Lower East Side/Chinatown,103,Manhattan,1,New York City,1,,,37368450,NYC HOUSING AUTHORITY,711,1962,4,60 Pitt Street,1003380001,
,1011029,36047007100,Brooklyn Heights/Fort Greene,4004,City Council District 33,33,BK 06 - Park Slope/Carroll Gardens,306,Brooklyn,3,New York City,1,,,7848450,NYC HOUSING AUTHORITY,392,1960,8,179 Hoyt Street,3003920001,
,1011030,36047007100,Brooklyn Heights/Fort Greene,4004,City Council District 33,33,BK 06 - Park Slope/Carroll Gardens,306,Brooklyn,3,New York City,1,,,16208550,NYC HOUSING AUTHORITY,796,1965,8,229 Hoyt Street,3004040001,
,1011031,36061022000,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,,,1822050,NYC HOUSING AUTHORITY,38,1930,1,182 St Nicholas Avenue,1019250015,
,1011032,36061021100,Morningside Heights/Hamilton Heights,3802,City Council District 7,7,MN 09 - Morningside Heights/Hamilton,109,Manhattan,1,New York City,1,1,,49216500,NYC HOUSING AUTHORITY,1128,1955,6,1320 Amsterdam Avenue,1019800001,
,1011033,36061031704,Greenwich Village/Financial District,3810,City Council District 1,1,MN 01 - Financial District,101,Manhattan,1,New York City,1,,,20150550,"DEMATTEIS BATTERY PARK ASSOCIATES,     .",208,1998,1,50 Battery Place,1000160015,
,1011034,36061020901,Morningside Heights/Hamilton Heights,3802,City Council District 7,7,MN 09 - Morningside Heights/Hamilton,109,Manhattan,1,New York City,1,,,33372900,NYC HOUSING AUTHORITY,813,1955,4,450 West 123 Street,1019640001,
,1011035,36047033000,Coney Island,4018,City Council District 47,47,BK 13 - Coney Island,313,Brooklyn,3,New York City,1,,,12365100,NYC HOUSING AUTHORITY,634,1963,15,2719 West 33 Street,3069640002,
,1011036,36005037400,Williamsbridge/Baychester,3702,City Council District 12,12,BX 12 - Williamsbridge/Baychester,212,Bronx,2,New York City,1,,,12869550,NYC HOUSING AUTHORITY,733,1949,6,701 Magenta Street,2046290050,
,1011037,36061031704,Greenwich Village/Financial District,3810,City Council District 1,1,MN 01 - Financial District,101,Manhattan,1,New York City,1,1,,19683450,NY URBAN LLC,209,1998,1,70 Battery Place,1000160020,
,1011038,36047035200,Coney Island,4018,City Council District 47,47,BK 13 - Coney Island,313,Brooklyn,3,New York City,1,,,7903800,NYC HOUSING AUTHORITY,380,1964,4,3021 West 25 Street,3070700001,
,1011039,36081094202,Rockaways,4114,City Council District 31,31,QN 14 - Rockaway/Broad Channel,414,Queens,4,New York City,1,,,17038800,NYC HOUSING AUTHORITY,712,1954,15,,4161140002,
,1011040,36061031703,Greenwich Village/Financial District,3810,City Council District 1,1,MN 01 - Financial District,101,Manhattan,1,New York City,1,1,,44349750,TRIBECA POINTE LLC,340,1998,1,399 Chambers Street,1000160210,
,1011041,36061013500,Chelsea/Clinton/Midtown,3807,City Council District 6,6,MN 04 - Clinton/Chelsea,104,Manhattan,1,New York City,1,,,20687400,NYC HOUSING AUTHORITY,182,1976,1,525 West 55 Street,1010840009,
,1011042,36061031703,Greenwich Village/Financial District,3810,City Council District 1,1,MN 01 - Financial District,101,Manhattan,1,New York City,1,,,58889699,BPC ASSOCIATES L.P.,792,1998,2,400 Chambers Street,1000167522,
,1011043,36061013500,Chelsea/Clinton/Midtown,3807,City Council District 6,6,MN 04 - Clinton/Chelsea,104,Manhattan,1,New York City,1,,,19521900,NYC HOUSING AUTHORITY,195,1977,1,530 West 55 Street,1010830015,
,1011044,36061023600,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,,,8423100,NYC HOUSING AUTHORITY,376,1936,7,44 Macombs Place,1020370011,
,1011045,36061001502,Greenwich Village/Financial District,3810,City Council District 1,1,MN 01 - Financial District,101,Manhattan,1,New York City,1,,1,3458620,110 FULTON ST CONDOMINIUM,29,1929,1,110 Fulton Street,1000787510,
,1011046,36061023600,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,,,6086250,NYC HOUSING AUTHORITY,197,1956,4,2621 Adam C Powell Blvd,1020160060,
,1011047,36061023600,Central Harlem,3803,City Council District 9,9,MN 10 - Central Harlem,110,Manhattan,1,New York City,1,,,3275100,NYC HOUSING AUTHORITY,116,1968,2,2850 Fredrick Douglass Bl,1020370001,
,1011048,36005024300,University Heights/Fordham,3707,City Council District 14,14,BX 05 - Fordham/University Heights,205,Bronx,2,New York City,1,,,821250,NYC HOUSING AUTHORITY,34,1925,1,1930 Harrison Avenue,2028690116,
,1011049,36005024300,University Heights/Fordham,3707,City Council District 14,14,BX 05 - Fordham/University Heights,205,Bronx,2,New York City,1,,,1551600,NYC HOUSING AUTHORITY,52,1926,1,1886 Harrison Avenue,2028690077,
,1011050,36005024300,University Heights/Fordham,3707,City Council District 14,14,BX 05 - Fordham/University Heights,205,Bronx,2,New York City,1,,,831150,NYC HOUSING AUTHORITY,34,1925,1,1920 Harrison Avenue,2028690110,
,1011051,36005024300,University Heights/Fordham,3707,City Council District 14,14,BX 05 - Fordham/University Heights,205,Bronx,2,New York City,1,,,1015650,NYC HOUSING AUTHORITY,48,1923,1,1925 Harrison Avenue,2028680144,
,1011052,36005024300,University Heights/Fordham,3707,City Council District 14,14,BX 05 - Fordham/University Heights,205,Bronx,2,New York City,1,,,522900,NYC HOUSING AUTHORITY,25,1924,1,1934 Harrison Avenue,2028690122,
,1011053,36061003601,Lower East Side/Chinatown,3809,City Council District 1,1,MN 03 - Lower East Side/Chinatown,103,Manhattan,1,New York City,1,,,21097800,NYC HOUSING AUTHORITY,149,1970,1,224 Eldridge Street,1004170001,
,1011054,36005019300,Highbridge/South Concourse,3708,City Council District 16,16,BX 04 - Highbridge/Concourse,204,Bronx,2,New York City,1,1,,8474850,NYC HOUSING AUTHORITY,700,1953,6,1065 University Avenue,2025270032,
,1011055,36005016100,Morrisania/Belmont,3705,City Council District 17,17,BX 03 - Morrisania/Crotona,203,Bronx,2,New York City,1,,,1406250,NYC HOUSING AUTHORITY,65,1969,1,1700 Hoe Avenue,2029900011,
,1011056,36061015200,Upper East Side,3805,City Council District 5,5,MN 08 - Upper East Side,108,Manhattan,1,New York City,1,,,16540650,NYC HOUSING AUTHORITY,537,1968,2,1780 1 Avenue,1015730020,
,1011057,36047041900,Bushwick,4002,City Council District 37,37,BK 04 - Bushwick,304,Brooklyn,3,New York City,1,,1,6213150,NYC HOUSING AUTHORITY,306,1962,3,333 Central Avenue,3033150001,
,1011058,36005008700,Mott Haven/Hunts Point,3710,City Council District 17,17,BX 02 - Hunts Point/Longwood,202,Bronx,2,New York City,1,,1,733500,SEBCO IV ASSOCIATES,27,1915,1,939 East 163 Street,2026970019,
,1011059,36005008700,Mott Haven/Hunts Point,3710,City Council District 17,17,BX 02 - Hunts Point/Longwood,202,Bronx,2,New York City,1,,,630000,PRC SIMPSON STREET LLC,26,1913,1,950 Kelly Street,2027110017,
,1011060,36005015900,Mott Haven/Hunts Point,3710,City Council District 17,17,BX 02 - Hunts Point/Longwood,202,Bronx,2,New York City,1,,1,2534850,ANDREWS/KELLY HOUSING DEV. FUND CORPORAT ION,102,1982,2,955 East 163 Street,2027130002,
,1011061,36005008700,Mott Haven/Hunts Point,3710,City Council District 17,17,BX 02 - Hunts Point/Longwood,202,Bronx,2,New York City,1,,,468900,PRC SIMPSON STREET LLC,26,1913,1,960 Tiffany Street,2027110019,
,1011062,36005015900,Mott Haven/Hunts Point,3710,City Council District 17,17,BX 02 - Hunts Point/Longwood,202,Bronx,2,New York City,1,,,431550,PRC SIMPSON STREET LLC,20,1928,1,979 East 163 Street,2027140064,
,1011063,36005018102,Highbridge/South Concourse,3708,City Council District 16,16,BX 04 - Highbridge/Concourse,204,Bronx,2,New York City,1,,,558000,"201 TPT, LLC",31,1918,1,201 East 165 Street,2024560030,
,1011064,36005018302,Highbridge/South Concourse,3708,City Council District 16,16,BX 04 - Highbridge/Concourse,204,Bronx,2,New York City,1,,1,591300,SECOND CANTERBURY HOUSING DEVELOPMENT FU ND CORP.,9,1913,1,258 East 165 Street,2024470048,
,1011065,36005018302,Highbridge/South Concourse,3708,City Council District 16,16,BX 04 - Highbridge/Concourse,204,Bronx,2,New York City,1,1,,598050,SECOND CANTERBURY HOUSING DEVELOPMENT FU ND CORP.,9,1913,1,264 East 165 Street,2024470049,
,1011066,36005018302,Highbridge/South Concourse,3708,City Council District 16,16,BX 04 - Highbridge/Concourse,204,Bronx,2,New York City,1,,,108900,SECOND CANTERBURY HOUSING DEVELOPMENT FU ND CORP.,12,1912,1,266 East 165 Street,2024470050,
